"germplasmName","Function","Herbicide","Grain_Class","BLUE","studyYear","Trait"
"RU2002154","Conventional_Entry","Conventional","Long",77.48119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002182","Conventional_Entry","Conventional","Long",76.48119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002186","Conventional_Entry","Conventional","Long",75.48119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002190","Conventional_Entry","Conventional","Long",78.25115721,2018,"Days.to.heading.LSU_01.0000130"
"RU2002194","Conventional_Entry","Conventional","Long",77.98119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002222","Conventional_Entry","Conventional","Long",75.98119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002227","Conventional_Entry","Conventional","Long",78.48119501,2018,"Days.to.heading.LSU_01.0000130"
"RU2002232","Conventional_Entry","Conventional","Long",78.48119501,2018,"Days.to.heading.LSU_01.0000130"
"XP760","Checks_NotConventional Lines","Conventional","Long",79.48119501,2018,"Days.to.heading.LSU_01.0000130"
"171L1640","Conventional_Entry","Conventional","Long",86.87255931,2018,"Plant.height.LSU_01.0000132"
"171L1647","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"171L1768","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"171L1769","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"171L1788","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1501","Conventional_Entry","Conventional","Long",82.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1502","Conventional_Entry","Conventional","Long",90.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1503","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1504","Conventional_Entry","Conventional","Long",87.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1505","Conventional_Entry","Conventional","Long",81.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1506","Conventional_Entry","Conventional","Long",96.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1507","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1508","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1509","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1510","Conventional_Entry","Conventional","Long",90.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1511","Conventional_Entry","Conventional","Long",83.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1512","Conventional_Entry","Conventional","Long",83.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1513","Conventional_Entry","Conventional","Long",95.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1514","Conventional_Entry","Conventional","Long",92.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1515","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1516","Conventional_Entry","Conventional","Long",87.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1517","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1518","Conventional_Entry","Conventional","Long",93.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1519","Conventional_Entry","Conventional","Long",90.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1520","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1521","Conventional_Entry","Conventional","Long",79.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1522","Conventional_Entry","Conventional","Long",82.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1523","Conventional_Entry","Conventional","Long",83.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1524","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1525","Conventional_Entry","Conventional","Long",82.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1526","Conventional_Entry","Conventional","Long",74.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1527","Conventional_Entry","Conventional","Long",77.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1528","Conventional_Entry","Conventional","Long",79.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1529","Conventional_Entry","Conventional","Long",81.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1530","Conventional_Entry","Conventional","Long",83.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1531","Conventional_Entry","Conventional","Long",83.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1532","Conventional_Entry","Conventional","Long",94.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1533","Conventional_Entry","Conventional","Long",80.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1534","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1535","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1536","Conventional_Entry","Conventional","Long",87.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1540","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1541","Conventional_Entry","Conventional","Long",87.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1542","Conventional_Entry","Conventional","Long",84.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1543","Conventional_Entry","Conventional","Long",85.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1544","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1545","Conventional_Entry","Conventional","Long",90.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1546","Conventional_Entry","Conventional","Long",85.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1547","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1548","Conventional_Entry","Conventional","Long",92.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1549","Conventional_Entry","Conventional","Long",90.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1550","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1551","Conventional_Entry","Conventional","Long",89.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1552","Conventional_Entry","Conventional","Long",84.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1553","Conventional_Entry","Conventional","Long",85.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1554","Conventional_Entry","Conventional","Long",73.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1555","Conventional_Entry","Conventional","Long",71.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1556","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1557","Conventional_Entry","Conventional","Long",84.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1558","Conventional_Entry","Conventional","Long",90.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1559","Conventional_Entry","Conventional","Long",85.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1560","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1561","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1562","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1563","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1564","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1565","Conventional_Entry","Conventional","Long",89.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1566","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1567","Conventional_Entry","Conventional","Long",87.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1573","Conventional_Entry","Conventional","Long",90.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1574","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1579","Conventional_Entry","Conventional","Long",95.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1580","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1581","Conventional_Entry","Conventional","Long",84.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1582","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1583","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1584","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1586","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1587","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1589","Conventional_Entry","Conventional","Long",100.8725593,2018,"Plant.height.LSU_01.0000132"
"181L1591","Conventional_Entry","Conventional","Long",90.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1592","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1594","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1595","Conventional_Entry","Conventional","Long",80.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1615","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1616","Conventional_Entry","Conventional","Long",87.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1617","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1618","Conventional_Entry","Conventional","Long",102.8725593,2018,"Plant.height.LSU_01.0000132"
"181L1619","Conventional_Entry","Conventional","Long",92.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1620","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1621","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1622","Conventional_Entry","Conventional","Long",97.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1623","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1624","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1625","Conventional_Entry","Conventional","Long",85.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1626","Conventional_Entry","Conventional","Long",102.8725593,2018,"Plant.height.LSU_01.0000132"
"181L1627","Conventional_Entry","Conventional","Long",92.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1628","Conventional_Entry","Conventional","Long",92.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1629","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1630","Conventional_Entry","Conventional","Long",93.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1631","Conventional_Entry","Conventional","Long",98.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1632","Conventional_Entry","Conventional","Long",92.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1633","Conventional_Entry","Conventional","Long",97.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1641","Conventional_Entry","Conventional","Long",90.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1642","Conventional_Entry","Conventional","Long",81.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1643","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1644","Conventional_Entry","Conventional","Long",93.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1645","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1646","Conventional_Entry","Conventional","Long",90.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1647","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1648","Conventional_Entry","Conventional","Long",86.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1649","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1650","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1651","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1652","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1653","Conventional_Entry","Conventional","Long",93.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1655","Conventional_Entry","Conventional","Long",93.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1656","Conventional_Entry","Conventional","Long",86.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1658","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1659","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1674","Conventional_Entry","Conventional","Long",94.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1675","Conventional_Entry","Conventional","Long",78.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1676","Conventional_Entry","Conventional","Long",91.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1677","Conventional_Entry","Conventional","Long",80.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1678","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1679","Conventional_Entry","Conventional","Long",86.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1680","Conventional_Entry","Conventional","Long",77.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1681","Conventional_Entry","Conventional","Long",79.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1682","Conventional_Entry","Conventional","Long",75.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1683","Conventional_Entry","Conventional","Long",96.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1684","Conventional_Entry","Conventional","Long",85.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1685","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1686","Conventional_Entry","Conventional","Long",94.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1687","Conventional_Entry","Conventional","Long",97.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1688","Conventional_Entry","Conventional","Long",97.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1689","Conventional_Entry","Conventional","Long",88.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1690","Conventional_Entry","Conventional","Long",91.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1691","Conventional_Entry","Conventional","Long",98.87255931,2018,"Plant.height.LSU_01.0000132"
"181L1692","Conventional_Entry","Conventional","Long",92.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1693","Conventional_Entry","Conventional","Long",89.37255931,2018,"Plant.height.LSU_01.0000132"
"181L1694","Conventional_Entry","Conventional","Long",88.87255931,2018,"Plant.height.LSU_01.0000132"
"181L2001","Conventional_Entry","Conventional","Long",91.26709332,2018,"Plant.height.LSU_01.0000132"
"181L2002","Conventional_Entry","Conventional","Long",90.13050495,2018,"Plant.height.LSU_01.0000132"
"181L2003","Conventional_Entry","Conventional","Long",90.52811618,2018,"Plant.height.LSU_01.0000132"
"181L2004","Conventional_Entry","Conventional","Long",78.71216924,2018,"Plant.height.LSU_01.0000132"
"181L2005","Conventional_Entry","Conventional","Long",94.20357896,2018,"Plant.height.LSU_01.0000132"
"181L2006","Conventional_Entry","Conventional","Long",86.93066287,2018,"Plant.height.LSU_01.0000132"
"181L2007","Conventional_Entry","Conventional","Long",93.32347834,2018,"Plant.height.LSU_01.0000132"
"181L2008","Conventional_Entry","Conventional","Long",86.0303806,2018,"Plant.height.LSU_01.0000132"
"181L2009","Conventional_Entry","Conventional","Long",87.36148926,2018,"Plant.height.LSU_01.0000132"
"181L2010","Conventional_Entry","Conventional","Long",89.36497416,2018,"Plant.height.LSU_01.0000132"
"181L2011","Conventional_Entry","Conventional","Long",89.07446531,2018,"Plant.height.LSU_01.0000132"
"181L2012","Conventional_Entry","Conventional","Long",89.3856065,2018,"Plant.height.LSU_01.0000132"
"181L2013","Conventional_Entry","Conventional","Long",91.63125146,2018,"Plant.height.LSU_01.0000132"
"181L2014","Conventional_Entry","Conventional","Long",92.86954092,2018,"Plant.height.LSU_01.0000132"
"181L2016","Conventional_Entry","Conventional","Long",90.95341835,2018,"Plant.height.LSU_01.0000132"
