germplasmName,BLUE,studyYear,Trait
LSU_RICE_0109,90.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0110,89.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0111,86.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0112,91.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0113,91.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0114,88.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0115,89.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0116,93.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0117,93.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0118,86.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0119,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0120,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0121,94.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0122,78.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0123,91.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0124,80.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0125,89.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0126,86.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0127,77.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0128,79.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0129,75.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0130,96.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0131,85.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0132,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0133,94.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0134,97.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0135,97.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0136,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0137,91.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0138,98.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0139,92.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0140,89.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0141,88.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0142,91.26709332,2018,Plant.height.LSU_01.0000132
LSU_RICE_0143,90.13050495,2018,Plant.height.LSU_01.0000132
LSU_RICE_0144,90.52811618,2018,Plant.height.LSU_01.0000132
LSU_RICE_0145,78.71216924,2018,Plant.height.LSU_01.0000132
LSU_RICE_0146,94.20357896,2018,Plant.height.LSU_01.0000132
LSU_RICE_0147,86.93066287,2018,Plant.height.LSU_01.0000132
LSU_RICE_0148,93.32347834,2018,Plant.height.LSU_01.0000132
LSU_RICE_0149,86.0303806,2018,Plant.height.LSU_01.0000132
LSU_RICE_0150,87.36148926,2018,Plant.height.LSU_01.0000132
LSU_RICE_0151,89.36497416,2018,Plant.height.LSU_01.0000132
LSU_RICE_0152,89.07446531,2018,Plant.height.LSU_01.0000132
LSU_RICE_0153,89.3856065,2018,Plant.height.LSU_01.0000132
LSU_RICE_0154,91.63125146,2018,Plant.height.LSU_01.0000132
LSU_RICE_0155,92.86954092,2018,Plant.height.LSU_01.0000132
LSU_RICE_0156,90.95341835,2018,Plant.height.LSU_01.0000132
LSU_RICE_0157,87.81416043,2018,Plant.height.LSU_01.0000132
LSU_RICE_0158,90.30754462,2018,Plant.height.LSU_01.0000132
LSU_RICE_0159,85.10013679,2018,Plant.height.LSU_01.0000132
LSU_RICE_0160,90.17885542,2018,Plant.height.LSU_01.0000132
LSU_RICE_0161,88.28954869,2018,Plant.height.LSU_01.0000132
LSU_RICE_0162,93.032986,2018,Plant.height.LSU_01.0000132
LSU_RICE_0163,90.96971856,2018,Plant.height.LSU_01.0000132
LSU_RICE_0164,86.12622133,2018,Plant.height.LSU_01.0000132
LSU_RICE_0165,91.62393992,2018,Plant.height.LSU_01.0000132
LSU_RICE_0166,91.36397243,2018,Plant.height.LSU_01.0000132
LSU_RICE_0167,86.12305334,2018,Plant.height.LSU_01.0000132
LSU_RICE_0168,89.7440346,2018,Plant.height.LSU_01.0000132
LSU_RICE_0169,89.30759496,2018,Plant.height.LSU_01.0000132
LSU_RICE_0170,76.82595617,2018,Plant.height.LSU_01.0000132
LSU_RICE_0171,87.99939534,2018,Plant.height.LSU_01.0000132
LSU_RICE_0172,89.02985435,2018,Plant.height.LSU_01.0000132
LSU_RICE_0173,92.46118942,2018,Plant.height.LSU_01.0000132
LSU_RICE_0174,85.1908079,2018,Plant.height.LSU_01.0000132
LSU_RICE_0175,92.67543798,2018,Plant.height.LSU_01.0000132
LSU_RICE_0176,86.33667831,2018,Plant.height.LSU_01.0000132
LSU_RICE_0177,82.4666788,2018,Plant.height.LSU_01.0000132
LSU_RICE_0178,83.14344325,2018,Plant.height.LSU_01.0000132
LSU_RICE_0179,90.34957406,2018,Plant.height.LSU_01.0000132
LSU_RICE_0180,88.05844163,2018,Plant.height.LSU_01.0000132
LSU_RICE_0181,93.65450283,2018,Plant.height.LSU_01.0000132
LSU_RICE_0182,78.8147671,2018,Plant.height.LSU_01.0000132
LSU_RICE_0183,82.06250916,2018,Plant.height.LSU_01.0000132
LSU_RICE_0184,82.79638201,2018,Plant.height.LSU_01.0000132
LSU_RICE_0185,85.52311197,2018,Plant.height.LSU_01.0000132
LSU_RICE_0186,88.92742352,2018,Plant.height.LSU_01.0000132
LSU_RICE_0187,109.6039936,2018,Plant.height.LSU_01.0000132
LSU_RICE_0188,110.2027024,2018,Plant.height.LSU_01.0000132
LSU_RICE_0189,107.0627914,2018,Plant.height.LSU_01.0000132
LSU_RICE_0190,107.3629894,2018,Plant.height.LSU_01.0000132
LSU_RICE_0191,86.29943642,2018,Plant.height.LSU_01.0000132
LSU_RICE_0192,92.87222617,2018,Plant.height.LSU_01.0000132
LSU_RICE_0193,90.42275141,2018,Plant.height.LSU_01.0000132
LSU_RICE_0194,94.94865218,2018,Plant.height.LSU_01.0000132
LSU_RICE_0195,82.0052738,2018,Plant.height.LSU_01.0000132
LSU_RICE_0196,83.23327514,2018,Plant.height.LSU_01.0000132
LSU_RICE_0197,94.63002882,2018,Plant.height.LSU_01.0000132
LSU_RICE_0198,93.04264708,2018,Plant.height.LSU_01.0000132
LSU_RICE_0199,86.47769053,2018,Plant.height.LSU_01.0000132
LSU_RICE_0200,74.59586425,2018,Plant.height.LSU_01.0000132
LSU_RICE_0201,94.19610018,2018,Plant.height.LSU_01.0000132
LSU_RICE_0202,87.30674343,2018,Plant.height.LSU_01.0000132
LSU_RICE_0203,94.92348472,2018,Plant.height.LSU_01.0000132
LSU_RICE_0204,89.14404179,2018,Plant.height.LSU_01.0000132
LSU_RICE_0205,85.1456055,2018,Plant.height.LSU_01.0000132
LSU_RICE_0206,90.71005078,2018,Plant.height.LSU_01.0000132
LSU_RICE_0207,87.3997282,2018,Plant.height.LSU_01.0000132
LSU_RICE_0208,93.0725818,2018,Plant.height.LSU_01.0000132
LSU_RICE_0209,76.78798456,2018,Plant.height.LSU_01.0000132
LSU_RICE_0210,82.53556321,2018,Plant.height.LSU_01.0000132
LSU_RICE_0211,83.67372148,2018,Plant.height.LSU_01.0000132
LSU_RICE_0212,91.21787708,2018,Plant.height.LSU_01.0000132
LSU_RICE_0213,92.69031474,2018,Plant.height.LSU_01.0000132
LSU_RICE_0214,90.78373133,2018,Plant.height.LSU_01.0000132
LSU_RICE_0215,92.82681432,2018,Plant.height.LSU_01.0000132
LSU_RICE_0216,83.41844317,2018,Plant.height.LSU_01.0000132
LSU_RICE_0217,86.84397996,2018,Plant.height.LSU_01.0000132
LSU_RICE_0218,99.30607267,2018,Plant.height.LSU_01.0000132
LSU_RICE_0219,90.31913774,2018,Plant.height.LSU_01.0000132
LSU_RICE_0220,86.63803149,2018,Plant.height.LSU_01.0000132
LSU_RICE_0221,87.41447064,2018,Plant.height.LSU_01.0000132
LSU_RICE_0222,88.12529742,2018,Plant.height.LSU_01.0000132
LSU_RICE_0223,94.81636163,2018,Plant.height.LSU_01.0000132
LSU_RICE_0224,86.21426728,2018,Plant.height.LSU_01.0000132
LSU_RICE_0225,94.6294899,2018,Plant.height.LSU_01.0000132
LSU_RICE_0226,95.51070883,2018,Plant.height.LSU_01.0000132
LSU_RICE_0227,90.98810861,2018,Plant.height.LSU_01.0000132
LSU_RICE_0228,85.76929782,2018,Plant.height.LSU_01.0000132
LSU_RICE_0229,104.7077596,2018,Plant.height.LSU_01.0000132
LSU_RICE_0230,90.0005473,2018,Plant.height.LSU_01.0000132
LSU_RICE_0231,87.05990144,2018,Plant.height.LSU_01.0000132
LSU_RICE_0232,93.2319043,2018,Plant.height.LSU_01.0000132
LSU_RICE_0233,87.05630271,2018,Plant.height.LSU_01.0000132
LSU_RICE_0234,86.4286316,2018,Plant.height.LSU_01.0000132
LSU_RICE_0235,90.24305256,2018,Plant.height.LSU_01.0000132
LSU_RICE_0236,95.11946717,2018,Plant.height.LSU_01.0000132
LSU_RICE_0237,91.72333667,2018,Plant.height.LSU_01.0000132
LSU_RICE_0238,87.45648643,2018,Plant.height.LSU_01.0000132
LSU_RICE_0239,92.55492504,2018,Plant.height.LSU_01.0000132
LSU_RICE_0240,87.87203308,2018,Plant.height.LSU_01.0000132
LSU_RICE_0241,79.4909436,2018,Plant.height.LSU_01.0000132
LSU_RICE_0242,89.12353483,2018,Plant.height.LSU_01.0000132
LSU_RICE_0243,95.92263162,2018,Plant.height.LSU_01.0000132
LSU_RICE_0244,94.96600143,2018,Plant.height.LSU_01.0000132
LSU_RICE_0245,92.28420099,2018,Plant.height.LSU_01.0000132
LSU_RICE_0246,92.09602484,2018,Plant.height.LSU_01.0000132
LSU_RICE_0247,87.78064942,2018,Plant.height.LSU_01.0000132
LSU_RICE_0248,85.12983252,2018,Plant.height.LSU_01.0000132
LSU_RICE_0249,97.0131768,2018,Plant.height.LSU_01.0000132
LSU_RICE_0250,94.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0251,88.86429402,2018,Plant.height.LSU_01.0000132
LSU_RICE_0266,97.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0267,97.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0268,91.38082461,2018,Plant.height.LSU_01.0000132
LSU_RICE_0269,90.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0270,91.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0271,112.8725593,2018,Plant.height.LSU_01.0000132
LSU_RICE_0272,88.31092395,2018,Plant.height.LSU_01.0000132
LSU_RICE_0252,98.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0253,93.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0273,93.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0274,105.3725593,2018,Plant.height.LSU_01.0000132
LSU_RICE_0254,107.3725593,2018,Plant.height.LSU_01.0000132
LSU_RICE_0275,101.3560425,2018,Plant.height.LSU_01.0000132
LSU_RICE_0255,94.15877219,2018,Plant.height.LSU_01.0000132
LSU_RICE_0256,95.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0257,90.42965403,2018,Plant.height.LSU_01.0000132
LSU_RICE_0258,93.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0259,94.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0260,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0261,92.69833855,2018,Plant.height.LSU_01.0000132
LSU_RICE_0262,88.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0263,92.87255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0264,89.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0265,88.37255931,2018,Plant.height.LSU_01.0000132
LSU_RICE_0276,116.8725593,2018,Plant.height.LSU_01.0000132
LSU_RICE_0001,9285.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0002,10182.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0003,9274.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0004,9243.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0005,9157.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0006,8040.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0007,8540.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0008,8110.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0009,9129.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0010,8150.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0011,9473.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0012,8944.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0013,9011.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0014,8792.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0015,8784.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0016,8043.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0017,9420.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0018,9659.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0019,9386.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0020,8675.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0021,8839.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0022,8726.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0023,9039.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0024,8394.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0025,8944.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0026,7386.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0027,7423.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0028,8682.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0029,9384.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0030,8145.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0031,7417.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0032,8881.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0033,8076.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0034,8013.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0035,7683.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0036,8111.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0037,8017.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0038,7809.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0039,8273.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0040,8205.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0041,7566.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0042,9154.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0043,8567.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0044,8341.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0045,10360.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0046,10594.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0047,9749.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0048,9236.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0049,9569.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0050,9446.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0051,9343.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0052,9808.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0053,9558.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0054,9847.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0055,9992.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0056,6837.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0060,9505.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0061,9751.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0062,9233.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0063,8818.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0064,9455.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0065,8814.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0066,8865.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0067,8831.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0068,8642.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0069,9237.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0070,9381.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0071,9237.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0072,9476.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0073,10041.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0074,8308.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0075,9195.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0076,9015.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0077,9018.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0078,10043.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0079,9752.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0080,9321.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0081,9730.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0082,9934.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0083,9477.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0084,9186.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0085,9302.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0086,8693.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0087,9067.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0088,8655.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0089,9049.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0090,9385.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0091,9316.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0092,9491.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0093,9145.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0094,9060.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0095,8268.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0096,8731.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0097,9188.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0098,9583.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0099,9085.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0100,9213.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0101,9649.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0102,9646.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0103,9602.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0104,9628.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0105,9749.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0106,9394.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0107,9624.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0108,9343.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0109,9329.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0110,9351.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0111,8798.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0112,9678.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0113,9326.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0114,8928.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0115,9982.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0116,9152.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0117,7928.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0118,9369.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0119,8753.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0120,9285.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0121,7155.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0122,7435.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0123,6961.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0124,8676.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0125,8721.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0126,8992.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0127,6734.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0128,7557.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0129,7645.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0130,9081.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0131,7741.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0132,8547.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0133,7300.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0134,8044.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0135,8400.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0136,8778.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0137,9369.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0138,9754.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0139,8907.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0140,9213.21529,2018,Yield.LSU_01.0000138
LSU_RICE_0141,11278.71529,2018,Yield.LSU_01.0000138
LSU_RICE_0142,8912.244548,2018,Yield.LSU_01.0000138
LSU_RICE_0143,10441.33762,2018,Yield.LSU_01.0000138
LSU_RICE_0144,9639.060802,2018,Yield.LSU_01.0000138
LSU_RICE_0145,8815.036442,2018,Yield.LSU_01.0000138
LSU_RICE_0146,10371.35788,2018,Yield.LSU_01.0000138
LSU_RICE_0147,9489.625922,2018,Yield.LSU_01.0000138
LSU_RICE_0148,10066.64463,2018,Yield.LSU_01.0000138
LSU_RICE_0149,10131.54461,2018,Yield.LSU_01.0000138
LSU_RICE_0150,8975.99501,2018,Yield.LSU_01.0000138
LSU_RICE_0151,8398.791121,2018,Yield.LSU_01.0000138
LSU_RICE_0152,9155.767394,2018,Yield.LSU_01.0000138
LSU_RICE_0153,9382.066166,2018,Yield.LSU_01.0000138
LSU_RICE_0154,9623.347511,2018,Yield.LSU_01.0000138
LSU_RICE_0155,8008.384385,2018,Yield.LSU_01.0000138
LSU_RICE_0156,9843.920783,2018,Yield.LSU_01.0000138
LSU_RICE_0157,9340.89471,2018,Yield.LSU_01.0000138
LSU_RICE_0158,8849.643505,2018,Yield.LSU_01.0000138
LSU_RICE_0159,8709.268864,2018,Yield.LSU_01.0000138
LSU_RICE_0160,6856.635238,2018,Yield.LSU_01.0000138
LSU_RICE_0161,7884.173395,2018,Yield.LSU_01.0000138
LSU_RICE_0162,9062.664864,2018,Yield.LSU_01.0000138
LSU_RICE_0163,8748.920978,2018,Yield.LSU_01.0000138
LSU_RICE_0164,7876.455211,2018,Yield.LSU_01.0000138
LSU_RICE_0165,8902.034164,2018,Yield.LSU_01.0000138
LSU_RICE_0166,9120.976774,2018,Yield.LSU_01.0000138
LSU_RICE_0167,8624.304707,2018,Yield.LSU_01.0000138
LSU_RICE_0168,8663.720087,2018,Yield.LSU_01.0000138
LSU_RICE_0169,8257.860978,2018,Yield.LSU_01.0000138
LSU_RICE_0170,7344.451588,2018,Yield.LSU_01.0000138
LSU_RICE_0171,8681.930932,2018,Yield.LSU_01.0000138
LSU_RICE_0172,9740.801202,2018,Yield.LSU_01.0000138
LSU_RICE_0173,8466.13283,2018,Yield.LSU_01.0000138
LSU_RICE_0174,8421.237942,2018,Yield.LSU_01.0000138
LSU_RICE_0175,8241.285255,2018,Yield.LSU_01.0000138
LSU_RICE_0176,7604.408471,2018,Yield.LSU_01.0000138
LSU_RICE_0177,6687.15466,2018,Yield.LSU_01.0000138
LSU_RICE_0178,4920.523078,2018,Yield.LSU_01.0000138
LSU_RICE_0179,8666.227584,2018,Yield.LSU_01.0000138
LSU_RICE_0180,7809.979772,2018,Yield.LSU_01.0000138
LSU_RICE_0181,8263.828123,2018,Yield.LSU_01.0000138
LSU_RICE_0182,7484.869729,2018,Yield.LSU_01.0000138
LSU_RICE_0183,8797.85539,2018,Yield.LSU_01.0000138
LSU_RICE_0184,7645.553443,2018,Yield.LSU_01.0000138
LSU_RICE_0185,8100.72262,2018,Yield.LSU_01.0000138
LSU_RICE_0186,8645.833634,2018,Yield.LSU_01.0000138
LSU_RICE_0187,9282.823524,2018,Yield.LSU_01.0000138
LSU_RICE_0188,8770.839348,2018,Yield.LSU_01.0000138
LSU_RICE_0189,9234.105131,2018,Yield.LSU_01.0000138
LSU_RICE_0190,9233.700884,2018,Yield.LSU_01.0000138
LSU_RICE_0191,7857.998135,2018,Yield.LSU_01.0000138
LSU_RICE_0192,9409.625454,2018,Yield.LSU_01.0000138
LSU_RICE_0193,8850.287238,2018,Yield.LSU_01.0000138
LSU_RICE_0194,9659.723662,2018,Yield.LSU_01.0000138
LSU_RICE_0195,7509.75334,2018,Yield.LSU_01.0000138
LSU_RICE_0196,9175.679101,2018,Yield.LSU_01.0000138
LSU_RICE_0197,9821.682094,2018,Yield.LSU_01.0000138
LSU_RICE_0198,8981.350405,2018,Yield.LSU_01.0000138
LSU_RICE_0199,8880.898802,2018,Yield.LSU_01.0000138
LSU_RICE_0200,7813.04296,2018,Yield.LSU_01.0000138
LSU_RICE_0201,9561.357136,2018,Yield.LSU_01.0000138
LSU_RICE_0202,10021.92391,2018,Yield.LSU_01.0000138
LSU_RICE_0203,9309.179821,2018,Yield.LSU_01.0000138
LSU_RICE_0204,9752.963882,2018,Yield.LSU_01.0000138
LSU_RICE_0205,10239.24882,2018,Yield.LSU_01.0000138
LSU_RICE_0206,9612.328701,2018,Yield.LSU_01.0000138
LSU_RICE_0207,9859.751146,2018,Yield.LSU_01.0000138
LSU_RICE_0208,8652.934487,2018,Yield.LSU_01.0000138
LSU_RICE_0209,8557.532896,2018,Yield.LSU_01.0000138
LSU_RICE_0210,7269.382899,2018,Yield.LSU_01.0000138
LSU_RICE_0211,8350.974861,2018,Yield.LSU_01.0000138
LSU_RICE_0212,9666.463248,2018,Yield.LSU_01.0000138
LSU_RICE_0213,9863.406985,2018,Yield.LSU_01.0000138
LSU_RICE_0214,9785.565585,2018,Yield.LSU_01.0000138
LSU_RICE_0215,9695.560926,2018,Yield.LSU_01.0000138
LSU_RICE_0216,9223.310429,2018,Yield.LSU_01.0000138
LSU_RICE_0217,9223.310684,2018,Yield.LSU_01.0000138
LSU_RICE_0218,9746.180136,2018,Yield.LSU_01.0000138
LSU_RICE_0219,9723.761989,2018,Yield.LSU_01.0000138
LSU_RICE_0220,10214.92639,2018,Yield.LSU_01.0000138
LSU_RICE_0221,9328.020247,2018,Yield.LSU_01.0000138
LSU_RICE_0222,9235.663692,2018,Yield.LSU_01.0000138
LSU_RICE_0223,9878.06245,2018,Yield.LSU_01.0000138
LSU_RICE_0224,8587.723586,2018,Yield.LSU_01.0000138
LSU_RICE_0225,9545.117911,2018,Yield.LSU_01.0000138
LSU_RICE_0226,9438.470139,2018,Yield.LSU_01.0000138
LSU_RICE_0227,9992.481442,2018,Yield.LSU_01.0000138
LSU_RICE_0228,9184.106515,2018,Yield.LSU_01.0000138
